_id,EVENT_UNIQUE_ID,REPORT_DATE,OCC_DATE,REPORT_YEAR,REPORT_MONTH,REPORT_DAY,REPORT_DOY,REPORT_DOW,REPORT_HOUR,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOY,OCC_DOW,OCC_HOUR,DIVISION,LOCATION_TYPE,PREMISES_TYPE,UCR_CODE,UCR_EXT,OFFENCE,MCI_CATEGORY,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
370949,GO-20232881900,2023-12-15,2023-12-15,2023,December,15,349,Friday    ,19,2023.0,December,15.0,349.0,Friday    ,18,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,Break and Enter,041,Bridle Path-Sunnybrook-York Mills (41),041,Bridle Path-Sunnybrook-York Mills (41),-79.38189656896182,43.73640358741216
272295,GO-20211876302,2021-09-30,2021-09-23,2021,September,30,273,Thursday  ,9,2021.0,September,23.0,266.0,Thursday  ,9,D55,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,Assault,064,Woodbine Corridor (64),064,Woodbine Corridor (64),-79.31343013846836,43.67922771715339
140863,GO-2018456377,2018-03-12,2018-03-12,2018,March,12,71,Monday    ,17,2018.0,March,12.0,71.0,Monday    ,17,D31,"Apartment (Rooming House, Condo)",Apartment,2120,210,Unlawfully In Dwelling-House,Break and Enter,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.51510920858935,43.7470809737211
333162,GO-2023623954,2023-03-21,2023-03-20,2023,March,21,80,Tuesday   ,1,2023.0,March,20.0,79.0,Monday    ,23,D55,Convenience Stores,Commercial,1430,100,Assault,Assault,062,East End-Danforth (62),062,East End-Danforth (62),-79.3001578511043,43.68397042992254
419809,GO-20242799288,2024-12-28,2024-12-27,2024,December,28,363,Saturday  ,19,2024.0,December,27.0,362.0,Friday    ,12,D53,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,Break and Enter,097,Yonge-St.Clair (97),097,Yonge-St.Clair (97),-79.39749405767328,43.68404383929587
70882,GO-20169002015,2016-03-05,2016-03-04,2016,March,5,65,Saturday  ,3,2016.0,March,4.0,64.0,Friday    ,21,D32,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,031,Yorkdale-Glen Park (31),031,Yorkdale-Glen Park (31),-79.45130621630454,43.72365705515087
11162,GO-20142079382,2014-05-14,2014-05-14,2014,May,14,134,Wednesday ,17,2014.0,May,14.0,134.0,Wednesday ,10,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,Break and Enter,134,Highland Creek (134),134,Highland Creek (134),-79.16086182808165,43.79742667640831
327169,GO-2023235673,2023-01-30,2023-01-30,2023,January,30,30,Monday    ,23,2023.0,January,30.0,30.0,Monday    ,22,D52,Bar / Restaurant,Commercial,2120,220,B&E W'Intent,Break and Enter,169,Bay-Cloverhill (169),076,Bay Street Corridor (76),-79.38340674668358,43.66213090123467
30765,GO-20143458384,2014-12-10,2014-12-10,2014,December,10,344,Wednesday ,11,2014.0,December,10.0,344.0,Wednesday ,9,D13,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,107,Oakwood Village (107),107,Oakwood Village (107),-79.44327129389279,43.69355147166567
376318,GO-2024190493,2024-01-26,2024-01-26,2024,January,26,26,Friday    ,0,2024.0,January,26.0,26.0,Friday    ,0,D41,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,Assault,119,Wexford/Maryvale (119),119,Wexford/Maryvale (119),-79.30741586821695,43.73626653787107
370648,GO-20232861886,2023-12-13,2023-12-12,2023,December,13,347,Wednesday ,11,2023.0,December,12.0,346.0,Tuesday   ,18,D13,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,092,Corso Italia-Davenport (92),092,Corso Italia-Davenport (92),-79.45543151434504,43.67697501905685
58899,GO-20151828196,2015-10-24,2015-10-24,2015,October,24,297,Saturday  ,2,2015.0,October,24.0,297.0,Saturday  ,2,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),-79.38262344412513,43.65296289206652
398869,GO-20241563757,2024-07-17,2024-07-16,2024,July,17,199,Wednesday ,21,2024.0,July,16.0,198.0,Tuesday   ,7,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,Break and Enter,136,West Hill (136),136,West Hill (136),-79.19722690748063,43.7695861924842
260712,GO-20211085524,2021-06-10,2021-06-10,2021,June,10,161,Thursday  ,19,2021.0,June,10.0,161.0,Thursday  ,19,D31,"Construction Site (Warehouse, Trailer, Shed)",Commercial,1430,100,Assault,Assault,021,Humber Summit (21),021,Humber Summit (21),-79.53237961334254,43.76250998916542
59509,GO-20151864542,2015-10-30,2015-10-29,2015,October,30,303,Friday    ,10,2015.0,October,29.0,302.0,Thursday  ,14,D32,Schools During Supervised Activity,Educational,1430,100,Assault,Assault,032,Englemount-Lawrence (32),032,Englemount-Lawrence (32),-79.44387484181597,43.71949065661008
144893,GO-2018734708,2018-04-24,2018-04-24,2018,April,24,114,Tuesday   ,18,2018.0,April,24.0,114.0,Tuesday   ,17,D31,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,1610,180,Robbery - Swarming,Robbery,155,Downsview (155),026,Downsview-Roding-CFB (26),-79.48012204386855,43.72746364833016
249666,GO-2021233165,2021-02-06,2021-02-05,2021,February,6,37,Saturday  ,0,2021.0,February,5.0,36.0,Friday    ,0,D51,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1420,100,Assault With Weapon,Assault,167,Church-Wellesley (167),075,Church-Yonge Corridor (75),-79.38613904842788,43.66872950806446
115194,GO-20171145341,2017-06-27,2017-06-27,2017,June,27,178,Tuesday   ,1,2017.0,June,27.0,178.0,Tuesday   ,1,D31,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,023,Pelmo Park-Humberlea (23),023,Pelmo Park-Humberlea (23),-79.53821838228862,43.73374245097268
269147,GO-20211664855,2021-08-31,2021-08-30,2021,August,31,243,Tuesday   ,16,2021.0,August,30.0,242.0,Monday    ,14,D51,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,074,North St.James Town (74),074,North St.James Town (74),-79.37575275526954,43.66966190876556
308340,GO-20221671289,2022-08-29,2022-08-29,2022,August,29,241,Monday    ,10,2022.0,August,29.0,241.0,Monday    ,2,D41,"Religious Facilities (Synagogue, Church, Convent, Mosque)",Other,2120,200,B&E,Break and Enter,124,Kennedy Park (124),124,Kennedy Park (124),-79.25603882580299,43.73289958394626
184581,GO-2019846696,2019-05-10,2019-05-10,2019,May,10,130,Friday    ,1,2019.0,May,10.0,130.0,Friday    ,1,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,164,Wellington Place (164),077,Waterfront Communities-The Island (77),-79.38946473862629,43.64594508504874
298989,GO-20221093102,2022-06-09,2022-03-31,2022,June,9,160,Thursday  ,16,2022.0,March,31.0,90.0,Thursday  ,12,D22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,158,Islington (158),014,Islington-City Centre West (14),-79.55767268115487,43.64150461311064
299677,GO-20221132015,2022-06-15,2022-06-15,2022,June,15,166,Wednesday ,3,2022.0,June,15.0,166.0,Wednesday ,3,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1420,100,Assault With Weapon,Assault,078,Kensington-Chinatown (78),078,Kensington-Chinatown (78),-79.4019833326708,43.647597787362685
48215,GO-20151126258,2015-07-04,2015-07-04,2015,July,4,185,Saturday  ,12,2015.0,July,4.0,185.0,Saturday  ,12,D12,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,115,Mount Dennis (115),115,Mount Dennis (115),-79.50011477758541,43.68846478173228
253282,GO-2021513036,2021-03-20,2021-03-09,2021,March,20,79,Saturday  ,12,2021.0,March,9.0,68.0,Tuesday   ,21,D11,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,171,Junction-Wallace Emerson (171),093,Dovercourt-Wallace Emerson-Junction (93),-79.44309172102822,43.66451581833604
136056,GO-2018138261,2018-01-22,2018-01-22,2018,January,22,22,Monday    ,21,2018.0,January,22.0,22.0,Monday    ,20,D32,"Open Areas (Lakes, Parks, Rivers)",Outside,1610,200,Robbery - Mugging,Robbery,035,Westminster-Branson (35),035,Westminster-Branson (35),-79.44843981602739,43.77343700909695
376286,GO-2024188605,2024-01-25,2024-01-25,2024,January,25,25,Thursday  ,18,2024.0,January,25.0,25.0,Thursday  ,18,D55,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2135,210,Theft Of Motor Vehicle,Auto Theft,070,South Riverdale (70),070,South Riverdale (70),-79.34532377441585,43.656984900259104
117052,GO-20171272482,2017-07-15,2017-07-15,2017,July,15,196,Saturday  ,23,2017.0,July,15.0,196.0,Saturday  ,23,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,164,Wellington Place (164),077,Waterfront Communities-The Island (77),-79.38919773860151,43.64527548437918
281762,GO-20212515870,2021-12-31,2021-12-31,2021,December,31,365,Friday    ,10,2021.0,December,31.0,365.0,Friday    ,10,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1420,100,Assault With Weapon,Assault,002,Mount Olive-Silverstone-Jamestown (2),002,Mount Olive-Silverstone-Jamestown (2),-79.59330746336371,43.74178087083329
305097,GO-20221485295,2022-08-02,2022-08-02,2022,August,2,214,Tuesday   ,23,2022.0,August,2.0,214.0,Tuesday   ,23,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,168,Downtown Yonge East (168),075,Church-Yonge Corridor (75),-79.37910194923538,43.66125060035437
223079,GO-2020783795,2020-04-25,2020-02-28,2020,April,25,116,Saturday  ,12,2020.0,February,28.0,59.0,Friday    ,6,NSA,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,Assault,NSA,NSA,NSA,NSA,,
276282,GO-20212138902,2021-11-06,2021-11-06,2021,November,6,310,Saturday  ,15,2021.0,November,6.0,310.0,Saturday  ,15,D53,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1457,100,Pointing A Firearm,Assault,056,Leaside-Bennington (56),056,Leaside-Bennington (56),-79.37171259535933,43.69673507460057
371104,GO-20232885043,2023-12-16,2023-12-16,2023,December,16,350,Saturday  ,8,2023.0,December,16.0,350.0,Saturday  ,8,D51,Convenience Stores,Commercial,2120,200,B&E,Break and Enter,168,Downtown Yonge East (168),075,Church-Yonge Corridor (75),-79.3777897470096,43.65194899105262
211126,GO-20192500995,2019-12-28,2019-12-27,2019,December,28,362,Saturday  ,17,2019.0,December,27.0,361.0,Friday    ,12,D55,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,Break and Enter,068,North Riverdale (68),068,North Riverdale (68),-79.34436149166608,43.67155914461616
174412,GO-2019197027,2019-01-31,2019-01-31,2019,January,31,31,Thursday  ,19,2019.0,January,31.0,31.0,Thursday  ,19,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,220,B&E W'Intent,Break and Enter,009,Edenbridge-Humber Valley (9),009,Edenbridge-Humber Valley (9),-79.51941688916276,43.67200530847806
385849,GO-2024749785,2024-04-08,2024-04-08,2024,April,8,99,Monday    ,11,2024.0,April,8.0,99.0,Monday    ,3,D43,Bar / Restaurant,Commercial,2120,220,B&E W'Intent,Break and Enter,142,Woburn North (142),137,Woburn (137),-79.23307183411258,43.75818169457859
23133,GO-20142951392,2014-09-21,2014-09-20,2014,September,21,264,Sunday    ,3,2014.0,September,20.0,263.0,Saturday  ,21,D41,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,138,Eglinton East (138),138,Eglinton East (138),-79.26249652327373,43.7381403775716
79347,GO-2016975716,2016-06-05,2016-06-04,2016,June,5,157,Sunday    ,11,2016.0,June,4.0,156.0,Saturday  ,12,D32,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,Break and Enter,050,Newtonbrook East (50),050,Newtonbrook East (50),-79.41846161772466,43.79164560594459
104408,GO-2017394847,2017-03-04,2017-03-04,2017,March,4,63,Saturday  ,5,2017.0,March,4.0,63.0,Saturday  ,2,D54,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,Assault,054,O'Connor-Parkview (54),054,O'Connor-Parkview (54),-79.29696905974141,43.70047340685121
12884,GO-20142201296,2014-06-02,2014-06-02,2014,June,2,153,Monday    ,0,2014.0,June,2.0,153.0,Monday    ,0,D41,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,125,Ionview (125),125,Ionview (125),-79.27790929759237,43.73006187073596
95310,GO-20162066784,2016-11-21,2016-11-16,2016,November,21,326,Monday    ,10,2016.0,November,16.0,321.0,Wednesday ,14,D54,Schools During Un-Supervised Activity,Educational,1420,100,Assault With Weapon,Assault,044,Flemingdon Park (44),044,Flemingdon Park (44),-79.33610102844712,43.70935237713911
337621,GO-2023912174,2023-04-24,2023-04-24,2023,April,24,114,Monday    ,23,2023.0,April,24.0,114.0,Monday    ,23,D23,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,002,Mount Olive-Silverstone-Jamestown (2),002,Mount Olive-Silverstone-Jamestown (2),-79.58709009242014,43.753617382550246
259337,GO-2021973722,2021-05-26,2021-05-25,2021,May,26,146,Wednesday ,6,2021.0,May,25.0,145.0,Tuesday   ,19,D13,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,171,Junction-Wallace Emerson (171),093,Dovercourt-Wallace Emerson-Junction (93),-79.44773942019674,43.66997522350516
213716,GO-2020144335,2020-01-21,2020-01-21,2020,January,21,21,Tuesday   ,18,2020.0,January,21.0,21.0,Tuesday   ,17,D22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,011,Eringate-Centennial-West Deane (11),011,Eringate-Centennial-West Deane (11),-79.59110703437459,43.66250760855882
51749,GO-20151373177,2015-08-10,2015-08-10,2015,August,10,222,Monday    ,22,2015.0,August,10.0,222.0,Monday    ,20,D33,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,052,Bayview Village (52),052,Bayview Village (52),-79.38403601743099,43.76538788910599
123383,GO-20171677771,2017-09-16,2017-09-16,2017,September,16,259,Saturday  ,1,2017.0,September,16.0,259.0,Saturday  ,1,D52,Schools During Un-Supervised Activity,Educational,1420,100,Assault With Weapon,Assault,164,Wellington Place (164),077,Waterfront Communities-The Island (77),-79.38972473866458,43.64659898570262
218821,GO-2020495733,2020-03-09,2020-03-09,2020,March,9,69,Monday    ,13,2020.0,March,9.0,69.0,Monday    ,13,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,164,Wellington Place (164),077,Waterfront Communities-The Island (77),-79.39897763385157,43.64604408514776
268847,GO-20211652981,2021-08-29,2021-08-28,2021,August,29,241,Sunday    ,11,2021.0,August,28.0,240.0,Saturday  ,20,D23,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,005,Elms-Old Rexdale (5),005,Elms-Old Rexdale (5),-79.54566544316798,43.72126016160781
31868,GO-20143535793,2014-12-23,2014-12-23,2014,December,23,357,Tuesday   ,5,2014.0,December,23.0,357.0,Tuesday   ,2,D32,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,Break and Enter,033,Clanton Park (33),033,Clanton Park (33),-79.4589183467043,43.73209495001528
197871,GO-20191664183,2019-08-31,2019-08-31,2019,August,31,243,Saturday  ,11,2019.0,August,31.0,243.0,Saturday  ,2,D42,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2135,210,Theft Of Motor Vehicle,Auto Theft,130,Milliken (130),130,Milliken (130),-79.24792817796687,43.82396239866815
285783,GO-2022286776,2022-02-13,2022-02-13,2022,February,13,44,Sunday    ,9,2022.0,February,13.0,44.0,Sunday    ,9,D14,Bar / Restaurant,Commercial,1430,100,Assault,Assault,164,Wellington Place (164),077,Waterfront Communities-The Island (77),-79.40268203243795,43.64391878391661
206424,GO-20192201474,2019-11-14,2019-11-14,2019,November,14,318,Thursday  ,15,2019.0,November,14.0,318.0,Thursday  ,15,D41,"Open Areas (Lakes, Parks, Rivers)",Outside,1430,100,Assault,Assault,123,Cliffcrest (123),123,Cliffcrest (123),-79.24850751165194,43.71194200809547
391186,GO-20241077426,2024-05-19,2024-05-19,2024,May,19,140,Sunday    ,3,2024.0,May,19.0,140.0,Sunday    ,3,D11,Unknown,Other,1430,100,Assault,Assault,090,Junction Area (90),090,Junction Area (90),-79.46379782345963,43.66365404812876
22251,GO-20142899046,2014-09-12,2014-09-12,2014,September,12,255,Friday    ,23,2014.0,September,12.0,255.0,Friday    ,23,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,133,Centennial Scarborough (133),133,Centennial Scarborough (133),-79.1519027348505,43.78164867539445
96641,GO-20162159180,2016-12-05,2016-12-03,2016,December,5,340,Monday    ,21,2016.0,December,3.0,338.0,Saturday  ,2,D41,"Apartment (Rooming House, Condo)",Apartment,2120,200,B&E,Break and Enter,121,Oakridge (121),121,Oakridge (121),-79.27364697315139,43.694379728060326
243562,GO-20202228172,2020-11-24,2020-11-23,2020,November,24,329,Tuesday   ,19,2020.0,November,23.0,328.0,Monday    ,22,D13,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,094,Wychwood (94),094,Wychwood (94),-79.43312252718393,43.67626552141101
40849,GO-2015625280,2015-04-15,2015-04-15,2015,April,15,105,Wednesday ,20,2015.0,April,15.0,105.0,Wednesday ,20,D52,"Gas Station (Self, Full, Attached Convenience)",Commercial,1430,100,Assault,Assault,164,Wellington Place (164),077,Waterfront Communities-The Island (77),-79.39449193577873,43.64444158354526
46696,GO-20151017847,2015-06-17,2015-06-17,2015,June,17,168,Wednesday ,14,2015.0,June,17.0,168.0,Wednesday ,14,D31,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,Assault,027,York University Heights (27),027,York University Heights (27),-79.4855204022961,43.76470414813938
80785,GO-20161081170,2016-06-21,2016-06-21,2016,June,21,173,Tuesday   ,8,2016.0,June,21.0,173.0,Tuesday   ,8,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1420,100,Assault With Weapon,Assault,073,Moss Park (73),073,Moss Park (73),-79.37484595187715,43.66066399976775
220481,GO-2020604937,2020-03-25,2020-03-22,2020,March,25,85,Wednesday ,9,2020.0,March,22.0,82.0,Sunday    ,14,D13,Ttc Bus,Transit,1430,100,Assault,Assault,096,Casa Loma (96),096,Casa Loma (96),-79.41589533777751,43.68369602277462
232821,GO-20201472630,2020-08-07,2020-08-06,2020,August,7,220,Friday    ,8,2020.0,August,6.0,219.0,Thursday  ,23,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,135,Morningside (135),135,Morningside (135),-79.20884377057618,43.792259094649104
344845,GO-20231358226,2023-06-13,2023-05-07,2023,June,13,164,Tuesday   ,23,2023.0,May,7.0,127.0,Sunday    ,23,D32,Unknown,Other,1430,100,Assault,Assault,032,Englemount-Lawrence (32),032,Englemount-Lawrence (32),-79.44387484181597,43.71949065661008
303096,GO-20221354382,2022-07-15,2022-07-15,2022,July,15,196,Friday    ,21,2022.0,July,15.0,196.0,Friday    ,18,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,NSA,NSA,NSA,NSA,,
21237,GO-20142815620,2014-09-01,2014-08-31,2014,September,1,244,Monday    ,14,2014.0,August,31.0,243.0,Sunday    ,19,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,Break and Enter,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),-79.37914544445697,43.64604768515132
17824,GO-20142566355,2014-07-25,2014-05-28,2014,July,25,206,Friday    ,0,2014.0,May,28.0,148.0,Wednesday ,16,D13,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1410,100,Aggravated Assault,Assault,109,Caledonia-Fairbank (109),109,Caledonia-Fairbank (109),-79.45026768449566,43.69568776612745
